queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       297,        10,      1060,         0,      0.57,      0.54,      0.01,      0.00
       298,        19,      2013,         0,      0.60,      0.57,      0.03,      0.00
       299,        12,      1272,         0,      0.60,      0.58,      0.02,      0.00
       300,        12,      1272,         0,      0.61,      0.58,      0.02,      0.00
       301,        21,      2226,         0,      0.61,      0.58,      0.03,      0.00
       302,        12,      1272,         0,      0.60,      0.58,      0.02,      0.00
       303,     38186,   4009530,         0,     54.38,      0.52,     53.83,      0.00
       304,        10,      1060,         0,      0.58,      0.56,      0.01,      0.00
       305,        42,      4452,         0,      0.64,      0.57,      0.06,      0.00
       306,        10,       530,    797925,      0.60,      0.49,      0.01,      0.09
       307,        13,      1378,         0,      0.56,      0.54,      0.02,      0.00
       308,        10,      1060,         0,      0.57,      0.54,      0.01,      0.00
       309,        15,      1575,         0,      0.57,      0.54,      0.02,      0.00
       310,     45805,   4855330,         0,     64.98,      0.54,     64.41,      0.00
       311,       644,     67620,         0,      1.51,      0.59,      0.91,      0.00
       312,       128,     13440,         0,      0.76,      0.57,      0.18,      0.00
       313,       580,     60900,         0,      1.44,      0.61,      0.83,      0.00
       314,        10,      1060,         0,      0.57,      0.55,      0.02,      0.00
       315,       146,     15330,         0,      0.82,      0.60,      0.22,      0.00
       316,      3185,    334425,         0,      5.03,      0.54,      4.48,      0.00
       317,        48,      5083,         0,      0.69,      0.61,      0.07,      0.00
       318,        42,      4410,         0,      0.66,      0.59,      0.06,      0.00
       319,        11,      1166,         0,      0.58,      0.56,      0.02,      0.00
       320,       549,     57645,         0,      1.36,      0.59,      0.77,      0.00
       321,        11,      1161,         0,      0.58,      0.56,      0.02,      0.00
       322,        10,      1060,         0,      0.57,      0.55,      0.01,      0.00
       323,        10,      1060,         0,      0.59,      0.57,      0.02,      0.00
       324,        10,      1060,         0,      0.55,      0.53,      0.01,      0.00
       325,        11,      1166,         0,      0.60,      0.58,      0.02,      0.00
       326,        10,       106,   1436265,      0.67,      0.50,      0.00,      0.17
       327,        10,      1060,         0,      0.53,      0.51,      0.01,      0.00
       328,       168,     17640,         0,      0.79,      0.54,      0.24,      0.00
       329,        65,      6886,         0,      0.65,      0.55,      0.09,      0.00
       330,        11,      1166,         0,      0.57,      0.55,      0.02,      0.00
       331,        10,      1060,         0,      0.61,      0.59,      0.01,      0.00
       332,        14,      1484,         0,      0.59,      0.56,      0.02,      0.00
       333,        18,      1908,         0,      0.60,      0.57,      0.03,      0.00
       334,        49,      5189,         0,      0.64,      0.56,      0.07,      0.00
       335,        10,      1060,         0,      0.60,      0.58,      0.02,      0.00
       336,        11,      1155,         0,      0.57,      0.55,      0.02,      0.00
       337,        10,      1056,         0,      0.59,      0.57,      0.02,      0.00
       338,        10,      1060,         0,      0.52,      0.50,      0.01,      0.00
       339,        14,      1470,         0,      0.63,      0.60,      0.02,      0.00
       340,        16,      1680,         0,      0.59,      0.56,      0.02,      0.00
       341,        14,      1483,         0,      0.60,      0.57,      0.02,      0.00
       342,        10,       742,    478755,      0.59,      0.51,      0.01,      0.06
       343,        14,      1483,         0,      0.58,      0.56,      0.02,      0.00
       344,        11,      1166,         0,      0.60,      0.58,      0.02,      0.00
       345,        17,      1802,         0,      0.55,      0.52,      0.03,      0.00
       346,        12,      1272,         0,      0.62,      0.59,      0.02,      0.00
       347,        23,      2415,         0,      0.61,      0.57,      0.03,      0.00
       348,      2881,    302505,         0,      4.72,      0.61,      4.09,      0.00
       349,        36,      3780,         0,      0.63,      0.58,      0.05,      0.00
       350,        10,      1050,         0,      0.60,      0.58,      0.02,      0.00
       351,        13,      1378,         0,      0.56,      0.54,      0.02,      0.00
       352,        57,      5985,         0,      0.66,      0.57,      0.08,      0.00
       353,        12,      1269,         0,      0.54,      0.51,      0.02,      0.00
       354,        14,      1484,         0,      0.62,      0.59,      0.02,      0.00
       355,        10,      1060,         0,      0.52,      0.50,      0.02,      0.00
       356,        18,      1908,         0,      0.64,      0.60,      0.03,      0.00
       357,        11,      1166,         0,      0.58,      0.56,      0.02,      0.00
       358,        10,      1060,         0,      0.56,      0.54,      0.02,      0.00
       359,        58,      6142,         0,      0.71,      0.62,      0.08,      0.00
       360,        13,      1378,         0,      0.59,      0.56,      0.02,      0.00
       361,        10,      1060,         0,      0.55,      0.53,      0.02,      0.00
       362,       932,     97860,         0,      1.95,      0.61,      1.34,      0.00
       363,        13,      1365,         0,      0.62,      0.59,      0.02,      0.00
       364,        10,      1060,         0,      0.59,      0.57,      0.01,      0.00
       365,        19,      2012,         0,      0.63,      0.60,      0.03,      0.00
       366,        10,         0,   1595850,      0.72,      0.53,      0.00,      0.18
       367,        15,      1575,         0,      0.59,      0.56,      0.02,      0.00
       368,       493,     51765,         0,      1.30,      0.59,      0.71,      0.00
       369,       203,     21315,         0,      0.90,      0.60,      0.29,      0.00
       370,        18,      1908,         0,      0.63,      0.59,      0.03,      0.00
       371,        12,      1265,         0,      0.59,      0.56,      0.02,      0.00
       372,        12,      1260,         0,      0.61,      0.58,      0.02,      0.00
       373,       277,     29359,         0,      0.94,      0.53,      0.40,      0.00
       374,      2232,    234360,         0,      3.71,      0.57,      3.13,      0.00
       375,        70,      7350,         0,      0.69,      0.59,      0.10,      0.00
       376,        14,      1482,         0,      0.58,      0.56,      0.02,      0.00
       377,        11,      1165,         0,      0.56,      0.54,      0.02,      0.00
       378,        11,      1165,         0,      0.56,      0.54,      0.02,      0.00
       379,        11,      1166,         0,      0.58,      0.56,      0.02,      0.00
       380,        65,      6881,         0,      0.69,      0.59,      0.09,      0.00
       381,        22,      2310,         0,      0.62,      0.58,      0.03,      0.00
       382,       200,     21000,         0,      0.85,      0.56,      0.28,      0.00
       383,        11,         0,   1755435,      0.73,      0.52,      0.00,      0.20
       384,        10,      1060,         0,      0.58,      0.56,      0.02,      0.00
