queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       828,        10,       900,         0,      0.52,      0.50,      0.01,      0.00
       829,        19,      1703,         0,      0.54,      0.50,      0.03,      0.00
       830,        12,      1080,         0,      0.55,      0.53,      0.02,      0.00
       831,       500,     44500,         0,      1.24,      0.52,      0.71,      0.00
       832,        13,      1170,         0,      0.53,      0.51,      0.02,      0.00
       833,        10,       900,         0,      0.55,      0.53,      0.02,      0.00
       834,        30,      2698,         0,      0.59,      0.54,      0.04,      0.00
       835,        10,       900,         0,      0.54,      0.52,      0.01,      0.00
       836,        43,      3863,         0,      0.59,      0.52,      0.06,      0.00
       837,        11,       989,         0,      0.53,      0.51,      0.02,      0.00
       838,        15,      1350,         0,      0.55,      0.52,      0.02,      0.00
       839,        14,      1255,         0,      0.54,      0.51,      0.02,      0.00
       840,        82,      7298,         0,      0.66,      0.54,      0.12,      0.00
       841,        10,       900,         0,      0.52,      0.50,      0.01,      0.00
       842,        13,      1170,         0,      0.56,      0.54,      0.02,      0.00
       843,        10,       900,         0,      0.55,      0.53,      0.01,      0.00
       844,      4977,    442953,         0,      7.55,      0.52,      7.01,      0.00
       845,    108690,   9673410,         0,    153.36,      0.45,    152.85,      0.00
       846,        11,         0,   1493096,      0.61,      0.43,      0.00,      0.17
       847,     31436,   2797804,         0,     44.88,      0.50,     44.36,      0.00
       848,        19,      1708,         0,      0.55,      0.52,      0.03,      0.00
       849,        11,       990,         0,      0.56,      0.53,      0.02,      0.00
       850,       193,     17177,         0,      0.81,      0.53,      0.27,      0.00
       851,        12,      1080,         0,      0.56,      0.53,      0.02,      0.00
       852,       107,      9523,         0,      0.66,      0.49,      0.16,      0.00
       853,        14,      1260,         0,      0.56,      0.53,      0.02,      0.00
       854,        12,      1068,         0,      0.55,      0.53,      0.02,      0.00
       855,       129,     11481,         0,      0.73,      0.53,      0.19,      0.00
       856,      2163,    192507,         0,      3.59,      0.52,      3.07,      0.00
       857,        10,       900,         0,      0.51,      0.49,      0.01,      0.00
       858,        11,         0,   1493096,      0.65,      0.47,      0.00,      0.17
       859,        13,      1170,         0,      0.52,      0.49,      0.02,      0.00
       860,        10,       896,         0,      0.52,      0.50,      0.02,      0.00
       861,        39,      3471,         0,      0.59,      0.53,      0.06,      0.00
       862,        11,       990,         0,      0.53,      0.50,      0.02,      0.00
       863,        10,       900,         0,      0.52,      0.50,      0.01,      0.00
       864,       240,     21360,         0,      0.85,      0.51,      0.34,      0.00
       865,        72,      6471,         0,      0.60,      0.49,      0.10,      0.00
       866,        11,       990,         0,      0.53,      0.51,      0.02,      0.00
       867,      2781,    247509,         0,      4.47,      0.53,      3.93,      0.00
       868,        24,      2136,         0,      0.58,      0.54,      0.04,      0.00
       869,        10,         0,   1357360,      0.62,      0.46,      0.00,      0.16
       870,        14,      1246,         0,      0.57,      0.54,      0.02,      0.00
       871,        18,      1620,         0,      0.56,      0.53,      0.03,      0.00
       872,      2204,    196156,         0,      3.70,      0.54,      3.15,      0.00
       873,        32,      2875,         0,      0.56,      0.51,      0.05,      0.00
       874,        10,       900,         0,      0.55,      0.53,      0.02,      0.00
       875,        12,      1079,         0,      0.54,      0.52,      0.02,      0.00
       876,        11,       990,         0,      0.54,      0.52,      0.02,      0.00
       877,        35,      3115,         0,      0.59,      0.53,      0.05,      0.00
       878,        10,       890,         0,      0.56,      0.54,      0.02,      0.00
       879,        12,      1080,         0,      0.55,      0.52,      0.02,      0.00
       880,        10,       890,         0,      0.52,      0.50,      0.01,      0.00
       881,        14,      1246,         0,      0.55,      0.53,      0.02,      0.00
       882,      1323,    117747,         0,      2.42,      0.53,      1.88,      0.00
       883,        10,       900,         0,      0.51,      0.49,      0.01,      0.00
       884,        10,       900,         0,      0.53,      0.51,      0.02,      0.00
       885,        10,       900,         0,      0.54,      0.52,      0.01,      0.00
       886,        13,      1169,         0,      0.54,      0.51,      0.02,      0.00
       887,        21,      1884,         0,      0.53,      0.49,      0.03,      0.00
       888,        10,       900,         0,      0.52,      0.50,      0.01,      0.00
       889,        13,      1170,         0,      0.54,      0.52,      0.02,      0.00
       890,        14,      1246,         0,      0.56,      0.53,      0.02,      0.00
       891,        11,         0,   1493096,      0.63,      0.45,      0.00,      0.17
       892,        10,       900,         0,      0.52,      0.50,      0.01,      0.00
       893,        32,      2875,         0,      0.57,      0.52,      0.05,      0.00
       894,       369,     32841,         0,      1.03,      0.50,      0.53,      0.00
       895,        95,      8455,         0,      0.67,      0.53,      0.14,      0.00
       896,        10,       900,         0,      0.54,      0.52,      0.01,      0.00
       897,        11,       990,         0,      0.54,      0.52,      0.02,      0.00
       898,        32,      2848,         0,      0.57,      0.52,      0.05,      0.00
       899,       824,     73336,         0,      1.70,      0.52,      1.17,      0.00
       900,        20,      1800,         0,      0.55,      0.52,      0.03,      0.00
       901,       306,     27234,         0,      0.94,      0.50,      0.44,      0.00
       902,        54,      4806,         0,      0.60,      0.52,      0.08,      0.00
       903,      3186,    283554,         0,      5.03,      0.48,      4.54,      0.00
       904,       580,     51620,         0,      1.36,      0.52,      0.83,      0.00
       905,        12,      1080,         0,      0.54,      0.52,      0.02,      0.00
       906,        95,      8455,         0,      0.69,      0.54,      0.14,      0.00
       907,        11,       990,         0,      0.49,      0.47,      0.02,      0.00
       908,        10,       900,         0,      0.56,      0.54,      0.02,      0.00
       909,        10,       899,         0,      0.55,      0.53,      0.02,      0.00
       910,      2287,    203543,         0,      3.76,      0.53,      3.22,      0.00
       911,        56,      4984,         0,      0.59,      0.50,      0.08,      0.00
       912,        23,      2047,         0,      0.56,      0.53,      0.03,      0.00
       913,        22,      1979,         0,      0.57,      0.53,      0.03,      0.00
       914,        12,      1080,         0,      0.53,      0.51,      0.02,      0.00
       915,        10,       900,         0,      0.54,      0.52,      0.01,      0.00
       916,        11,       180,   1221624,      0.63,      0.48,      0.00,      0.14
       917,        12,      1068,         0,      0.54,      0.52,      0.02,      0.00
       918,        64,      5696,         0,      0.62,      0.52,      0.09,      0.00
       919,        13,      1170,         0,      0.54,      0.51,      0.02,      0.00
       920,        25,      2244,         0,      0.57,      0.53,      0.04,      0.00
       921,        48,      4272,         0,      0.61,      0.53,      0.07,      0.00
       922,        10,       900,         0,      0.54,      0.52,      0.01,      0.00
       923,        19,      1710,         0,      0.57,      0.53,      0.03,      0.00
       924,        10,       900,         0,      0.48,      0.46,      0.01,      0.00
       925,        10,       900,         0,      0.53,      0.51,      0.02,      0.00
       926,        61,      5429,         0,      0.63,      0.53,      0.09,      0.00
       927,       113,     10057,         0,      0.70,      0.53,      0.16,      0.00
       928,        11,       990,         0,      0.53,      0.51,      0.02,      0.00
       929,        11,       990,         0,      0.52,      0.50,      0.02,      0.00
       930,       142,     12638,         0,      0.74,      0.53,      0.20,      0.00
       931,        10,       900,         0,      0.50,      0.48,      0.02,      0.00
       932,        10,         0,   1357360,      0.62,      0.46,      0.00,      0.16
       933,        57,      5073,         0,      0.62,      0.53,      0.08,      0.00
       934,        82,      7298,         0,      0.62,      0.50,      0.12,      0.00
       935,        13,      1170,         0,      0.55,      0.53,      0.02,      0.00
       936,        10,       450,    678680,      0.55,      0.46,      0.01,      0.08
       937,        12,      1080,         0,      0.54,      0.52,      0.02,      0.00
       938,        10,       900,         0,      0.52,      0.50,      0.01,      0.00
