queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       260,       489,    250857,         0,      0.79,      0.05,      0.75,      0.00
       261,       438,    224692,         0,      0.68,      0.05,      0.63,      0.00
       262,       590,    302670,         0,      1.02,      0.05,      0.97,      0.00
       263,       428,    219501,         0,      0.67,      0.05,      0.62,      0.00
       264,       468,    240084,         0,      0.80,      0.05,      0.74,      0.00
       265,       519,    266227,         0,      0.79,      0.05,      0.74,      0.00
       266,       878,    450358,         0,      1.30,      0.05,      1.25,      0.00
       267,      1483,    760762,         0,      2.19,      0.05,      2.14,      0.00
       268,       550,    282150,         0,      0.87,      0.05,      0.82,      0.00
       269,       419,    214947,         0,      0.66,      0.05,      0.61,      0.00
       270,      4124,   2115612,         0,      6.92,      0.05,      6.87,      0.00
       271,     45601,  23347712,         0,     64.68,      0.05,     64.61,      0.00
       272,     61746,  31675331,         0,     90.57,      0.05,     90.51,      0.00
       273,       592,    303675,         0,      1.17,      0.05,      1.12,      0.00
       274,       458,    234917,         0,      0.70,      0.05,      0.65,      0.00
       275,       676,    346788,         0,      1.07,      0.05,      1.02,      0.00
       276,       548,    281124,         0,      0.93,      0.05,      0.88,      0.00
       277,      1522,    780779,         0,      2.30,      0.05,      2.25,      0.00
       278,       753,    386285,         0,      1.14,      0.05,      1.09,      0.00
       279,       705,    360960,         0,      1.04,      0.05,      0.99,      0.00
       280,       586,    300618,         0,      0.91,      0.05,      0.86,      0.00
       281,      3101,   1590566,         0,      4.49,      0.05,      4.44,      0.00
       282,       416,    213408,         0,      0.66,      0.05,      0.61,      0.00
       283,       659,    338067,         0,      1.04,      0.05,      1.00,      0.00
       284,       507,    259922,         0,      0.77,      0.05,      0.72,      0.00
       285,      2822,   1444864,         0,      4.05,      0.05,      3.99,      0.00
       286,       479,    245248,         0,      0.73,      0.05,      0.68,      0.00
       287,       516,    264644,         0,      0.79,      0.05,      0.73,      0.00
       288,       514,    263682,         0,      0.82,      0.05,      0.76,      0.00
       289,       436,    223668,         0,      0.72,      0.05,      0.67,      0.00
       290,       451,    231363,         0,      0.77,      0.05,      0.72,      0.00
       291,       597,    306261,         0,      1.05,      0.05,      1.00,      0.00
       292,       425,    218025,         0,      0.74,      0.05,      0.70,      0.00
       293,       400,    205200,         0,      0.63,      0.05,      0.58,      0.00
       294,       429,    220077,         0,      0.74,      0.05,      0.69,      0.00
       295,      1155,    592515,         0,      1.90,      0.05,      1.85,      0.00
       296,       476,    244188,         0,      0.77,      0.05,      0.72,      0.00
       297,       963,    494019,         0,      1.54,      0.05,      1.49,      0.00
       298,       499,    255987,         0,      0.79,      0.05,      0.74,      0.00
       299,       812,    416556,         0,      1.39,      0.05,      1.34,      0.00
       300,       480,    246227,         0,      0.76,      0.05,      0.71,      0.00
       301,      1003,    514483,         0,      1.51,      0.05,      1.46,      0.00
       302,       852,    437076,         0,      1.41,      0.05,      1.36,      0.00
       303,       478,    245214,         0,      0.76,      0.05,      0.71,      0.00
       304,       917,    469504,         0,      1.34,      0.05,      1.29,      0.00
       305,     12868,   6588416,         0,     18.27,      0.05,     18.21,      0.00
       306,       421,    215552,         0,      0.65,      0.05,      0.60,      0.00
       307,      1905,    977132,         0,      2.77,      0.05,      2.72,      0.00
       308,       443,    227259,         0,      0.80,      0.05,      0.75,      0.00
       309,       593,    304203,         0,      0.91,      0.05,      0.86,      0.00
       310,      1588,    814644,         0,      2.67,      0.05,      2.62,      0.00
       311,      2787,   1426944,         0,      4.02,      0.05,      3.96,      0.00
       312,       439,    225207,         0,      0.71,      0.05,      0.66,      0.00
       313,       755,    387264,         0,      1.14,      0.05,      1.09,      0.00
       314,       550,    282150,         0,      0.89,      0.05,      0.84,      0.00
       315,      1349,    691949,         0,      1.99,      0.05,      1.94,      0.00
       316,       455,    233415,         0,      0.76,      0.05,      0.71,      0.00
       317,       495,    253935,         0,      0.78,      0.05,      0.73,      0.00
       318,       491,    251881,         0,      0.78,      0.05,      0.73,      0.00
       319,       887,    455031,         0,      1.45,      0.05,      1.40,      0.00
       320,       454,    232902,         0,      0.71,      0.05,      0.66,      0.00
       321,      1451,    744213,         0,      2.19,      0.05,      2.14,      0.00
       322,       733,    376029,         0,      1.13,      0.05,      1.07,      0.00
       323,      1533,    786216,         0,      2.29,      0.05,      2.24,      0.00
       324,       443,    227259,         0,      0.71,      0.05,      0.66,      0.00
       325,       432,    221579,         0,      0.67,      0.05,      0.61,      0.00
       326,     10973,   5618176,         0,     15.60,      0.05,     15.54,      0.00
       327,      7023,   3595776,         0,      9.95,      0.05,      9.90,      0.00
       328,       638,    327050,         0,      0.95,      0.05,      0.90,      0.00
       329,      6500,   3328000,         0,      9.22,      0.05,      9.17,      0.00
       330,       728,    373262,         0,      1.08,      0.05,      1.03,      0.00
       331,       432,    221611,         0,      0.66,      0.05,      0.61,      0.00
       332,       743,    381150,         0,      1.41,      0.05,      1.36,      0.00
       333,      1514,    776665,         0,      2.31,      0.05,      2.26,      0.00
       334,       433,    222086,         0,      0.67,      0.05,      0.62,      0.00
       335,       804,    412451,         0,      1.23,      0.05,      1.18,      0.00
       336,       740,    379620,         0,      1.18,      0.05,      1.13,      0.00
       337,       766,    392954,         0,      1.13,      0.05,      1.08,      0.00
       338,       615,    315495,         0,      0.98,      0.05,      0.93,      0.00
       339,       416,    213408,         0,      0.66,      0.05,      0.61,      0.00
