queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       682,       343,     17875,         0,      0.54,      0.05,      0.49,      0.00
       683,       619,    716329,         0,      0.93,      0.04,      0.89,      0.00
       684,       383,     79380,         0,      0.59,      0.05,      0.54,      0.00
       685,       445,    813906,         0,      0.68,      0.04,      0.63,      0.00
       686,       329,    142314,         0,      0.52,      0.05,      0.47,      0.00
       687,       445,    813906,         0,      0.68,      0.04,      0.63,      0.00
       688,       333,     40581,         0,      0.52,      0.05,      0.47,      0.00
       689,       500,    563090,         0,      0.76,      0.05,      0.71,      0.00
       690,       445,    813906,         0,      0.68,      0.05,      0.63,      0.00
       691,       314,     36559,         0,      0.50,      0.05,      0.45,      0.00
       692,       553,   1014639,         0,      0.84,      0.04,      0.79,      0.00
       693,       445,    813906,         0,      0.68,      0.04,      0.63,      0.00
       694,       570,    337931,         0,      0.86,      0.05,      0.81,      0.00
       695,       341,      7149,         0,      0.54,      0.05,      0.49,      0.00
       696,       313,     14280,         0,      0.49,      0.05,      0.45,      0.00
       697,       582,   1138008,         0,      0.88,      0.04,      0.83,      0.00
       698,       385,    711895,         0,      0.60,      0.04,      0.55,      0.00
       699,       314,     39216,         0,      0.50,      0.05,      0.45,      0.00
       700,       508,     75037,         0,      0.77,      0.05,      0.72,      0.00
       701,       692,     28548,         0,      1.03,      0.05,      0.98,      0.00
       702,       561,    574997,         0,      0.84,      0.05,      0.79,      0.00
       703,       358,    536999,         0,      0.55,      0.04,      0.51,      0.00
       704,       348,     63258,         0,      0.55,      0.05,      0.50,      0.00
       705,       340,    110399,         0,      0.53,      0.05,      0.48,      0.00
       706,       346,      6641,         0,      0.54,      0.05,      0.49,      0.00
       707,      1752,      8999,         0,      2.52,      0.05,      2.47,      0.00
       708,       405,    261455,         0,      0.62,      0.04,      0.57,      0.00
       709,       322,     42304,         0,      0.50,      0.05,      0.46,      0.00
       710,       318,    579187,         0,      0.49,      0.04,      0.45,      0.00
       711,       359,    231897,         0,      0.56,      0.05,      0.51,      0.00
       712,       358,    414159,         0,      0.56,      0.05,      0.51,      0.00
       713,       358,    414159,         0,      0.55,      0.05,      0.51,      0.00
       714,       336,     17765,         0,      0.53,      0.05,      0.48,      0.00
       715,       351,     17321,         0,      0.55,      0.05,      0.50,      0.00
       716,       339,     17223,         0,      0.54,      0.05,      0.49,      0.00
       717,       319,    130113,         0,      0.50,      0.05,      0.46,      0.00
       718,       329,     44716,         0,      0.52,      0.05,      0.47,      0.00
       719,       495,    742427,         0,      0.75,      0.04,      0.71,      0.00
       720,       471,    140994,         0,      0.72,      0.05,      0.68,      0.00
       721,       668,     76488,         0,      1.01,      0.05,      0.96,      0.00
       722,       334,     15114,         0,      0.53,      0.05,      0.48,      0.00
       723,       331,    181411,         0,      0.52,      0.05,      0.47,      0.00
       724,       431,    541681,         0,      0.66,      0.05,      0.62,      0.00
       725,       483,    830910,         0,      0.73,      0.05,      0.69,      0.00
       726,       310,     21309,         0,      0.49,      0.05,      0.44,      0.00
       727,       624,     12674,         0,      0.94,      0.05,      0.89,      0.00
       728,       376,    226689,         0,      0.58,      0.04,      0.53,      0.00
       729,       327,     60131,         0,      0.51,      0.05,      0.47,      0.00
       730,       307,     51778,         0,      0.48,      0.05,      0.44,      0.00
       731,       343,     20392,         0,      0.54,      0.05,      0.49,      0.00
       732,       420,    125687,         0,      0.65,      0.05,      0.60,      0.00
       733,       315,     90540,         0,      0.50,      0.05,      0.45,      0.00
       734,       303,    179371,         0,      0.48,      0.05,      0.44,      0.00
       735,       324,    124361,         0,      0.51,      0.05,      0.46,      0.00
       736,       565,   1069714,         0,      0.86,      0.04,      0.81,      0.00
       737,       302,    202404,         0,      0.48,      0.05,      0.43,      0.00
       738,       338,     13554,         0,      0.53,      0.05,      0.48,      0.00
       739,       370,      6439,         0,      0.58,      0.05,      0.53,      0.00
       740,       392,      8281,         0,      0.61,      0.05,      0.56,      0.00
       741,       336,     44906,         0,      0.53,      0.05,      0.48,      0.00
       742,       308,     47276,         0,      0.49,      0.05,      0.44,      0.00
       743,       352,    238651,         0,      0.55,      0.05,      0.50,      0.00
       744,       569,     30692,         0,      0.87,      0.05,      0.82,      0.00
       745,       519,     23036,         0,      0.79,      0.05,      0.74,      0.00
       746,       540,    800032,         0,      0.82,      0.04,      0.77,      0.00
       747,       551,    236203,         0,      0.84,      0.05,      0.79,      0.00
       748,       310,    151405,         0,      0.49,      0.05,      0.45,      0.00
       749,       367,    164529,         0,      0.57,      0.05,      0.52,      0.00
       750,       306,    152988,         0,      0.49,      0.05,      0.44,      0.00
       751,       336,     41476,         0,      0.52,      0.05,      0.48,      0.00
       752,       337,     37258,         0,      0.53,      0.05,      0.48,      0.00
       753,       656,     80844,         0,      0.98,      0.05,      0.93,      0.00
       754,       318,      6015,         0,      0.50,      0.05,      0.45,      0.00
       755,       325,    179819,         0,      0.51,      0.05,      0.46,      0.00
       756,       444,    138471,         0,      0.68,      0.05,      0.63,      0.00
       757,       307,      5148,         0,      0.48,      0.05,      0.43,      0.00
       758,       326,     42849,         0,      0.51,      0.05,      0.46,      0.00
       759,       332,      5488,         0,      0.52,      0.05,      0.47,      0.00
       760,       342,    245936,         0,      0.54,      0.05,      0.49,      0.00
       761,       459,    883699,         0,      0.70,      0.05,      0.66,      0.00
       762,       530,     36465,         0,      0.81,      0.05,      0.76,      0.00
       763,       342,    245936,         0,      0.54,      0.05,      0.49,      0.00
       764,       389,     26561,         0,      0.60,      0.05,      0.56,      0.00
       765,       484,    547561,         0,      0.74,      0.05,      0.69,      0.00
       766,       327,     60973,         0,      0.51,      0.05,      0.46,      0.00
       767,       340,     41279,         0,      0.53,      0.05,      0.48,      0.00
       768,       331,     43870,         0,      0.52,      0.05,      0.47,      0.00
       769,       505,     10612,         0,      0.77,      0.05,      0.72,      0.00
       770,       441,     29143,         0,      0.68,      0.05,      0.63,      0.00
       771,       330,      7014,         0,      0.52,      0.05,      0.47,      0.00
       772,       309,     42634,         0,      0.49,      0.05,      0.44,      0.00
       773,       375,     56749,         0,      0.58,      0.05,      0.53,      0.00
       774,       500,     26909,         0,      0.76,      0.05,      0.71,      0.00
       775,       303,     87360,         0,      0.48,      0.05,      0.43,      0.00
       776,       338,    216580,         0,      0.53,      0.04,      0.48,      0.00
       777,       325,    118859,         0,      0.52,      0.05,      0.47,      0.00
       778,       358,    589736,         0,      0.55,      0.04,      0.51,      0.00
       779,       403,     18243,         0,      0.62,      0.05,      0.57,      0.00
       780,       313,    118845,         0,      0.49,      0.05,      0.44,      0.00
       781,       361,     49204,         0,      0.55,      0.05,      0.50,      0.00
       782,       900,   1316846,         0,      1.32,      0.04,      1.28,      0.00
       783,       313,    210269,         0,      0.49,      0.05,      0.44,      0.00
       784,       303,     22391,         0,      0.48,      0.05,      0.43,      0.00
