queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       611,        11,      5753,         0,      0.09,      0.07,      0.02,      0.00
       612,        52,     27196,         0,      0.14,      0.07,      0.07,      0.00
       613,        77,     40340,         0,      0.18,      0.07,      0.11,      0.00
       614,      5459,   2860507,         0,      7.81,      0.07,      7.73,      0.00
       615,        51,     26724,         0,      0.15,      0.07,      0.07,      0.00
       616,       428,    223844,         0,      0.68,      0.07,      0.60,      0.00
       617,        25,     13100,         0,      0.11,      0.07,      0.04,      0.00
       618,       323,    169243,         0,      0.53,      0.07,      0.46,      0.00
       619,     28721,  15021083,         0,     40.76,      0.07,     40.68,      0.00
       620,        78,     40872,         0,      0.18,      0.07,      0.11,      0.00
       621,        23,     12050,         0,      0.10,      0.07,      0.03,      0.00
       622,        11,      5753,         0,      0.09,      0.07,      0.02,      0.00
       623,      3413,   1784999,         0,      4.93,      0.07,      4.86,      0.00
       624,       118,     61832,         0,      0.24,      0.07,      0.17,      0.00
       625,        16,      8368,         0,      0.09,      0.07,      0.02,      0.00
       626,        36,     18828,         0,      0.12,      0.07,      0.05,      0.00
       627,       100,     52396,         0,      0.22,      0.07,      0.14,      0.00
       628,        36,     18864,         0,      0.13,      0.07,      0.05,      0.00
       629,       107,     55961,         0,      0.23,      0.07,      0.15,      0.00
       630,        80,     41920,         0,      0.19,      0.07,      0.11,      0.00
       631,    161738,  84588974,         0,    229.56,      0.07,    229.43,      0.00
       632,        46,     24103,         0,      0.14,      0.07,      0.06,      0.00
       633,     30301,  15847423,         0,     43.16,      0.07,     43.07,      0.00
       634,     83604,  43724892,         0,    118.39,      0.07,    118.29,      0.00
       635,        72,     37727,         0,      0.18,      0.07,      0.10,      0.00
       636,        19,      9956,         0,      0.10,      0.07,      0.03,      0.00
       637,       191,    100083,         0,      0.35,      0.07,      0.27,      0.00
       638,        22,     11526,         0,      0.10,      0.07,      0.03,      0.00
       639,        30,     15690,         0,      0.11,      0.07,      0.04,      0.00
       640,       158,     82634,         0,      0.29,      0.07,      0.22,      0.00
       641,        79,     41317,         0,      0.18,      0.07,      0.11,      0.00
       642,       612,    320076,         0,      0.94,      0.07,      0.87,      0.00
       643,       144,     75312,         0,      0.28,      0.07,      0.21,      0.00
       644,       201,    105123,         0,      0.36,      0.07,      0.28,      0.00
       645,        19,      9956,         0,      0.10,      0.07,      0.03,      0.00
       646,       133,     69559,         0,      0.26,      0.07,      0.19,      0.00
       647,        17,      8891,         0,      0.10,      0.07,      0.02,      0.00
       648,        13,      6809,         0,      0.09,      0.07,      0.02,      0.00
       649,        11,      5763,         0,      0.09,      0.07,      0.02,      0.00
       650,       710,    371330,         0,      1.08,      0.07,      1.01,      0.00
       651,        11,      5764,         0,      0.09,      0.07,      0.02,      0.00
       652,       495,    258885,         0,      0.78,      0.07,      0.70,      0.00
       653,        15,      7860,         0,      0.09,      0.07,      0.02,      0.00
       654,     11523,   6026529,         0,     16.43,      0.07,     16.36,      0.00
       655,       275,    143825,         0,      0.46,      0.07,      0.38,      0.00
       656,        41,     21484,         0,      0.13,      0.07,      0.06,      0.00
       657,       403,    211168,         0,      0.64,      0.07,      0.57,      0.00
       658,        52,     27196,         0,      0.15,      0.07,      0.07,      0.00
       659,        54,     28242,         0,      0.15,      0.07,      0.08,      0.00
       660,        29,     15167,         0,      0.11,      0.07,      0.04,      0.00
       661,      1946,   1017758,         0,      2.83,      0.07,      2.76,      0.00
       662,      4571,   2390633,         0,      6.55,      0.07,      6.48,      0.00
       663,       115,     60145,         0,      0.23,      0.07,      0.16,      0.00
