queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       228,        35,     17950,         0,      0.10,      0.05,      0.05,      0.00
       229,        43,     22059,         0,      0.11,      0.05,      0.06,      0.00
       230,        32,     16413,         0,      0.09,      0.05,      0.05,      0.00
       231,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       232,       390,    199680,         0,      0.60,      0.05,      0.55,      0.00
       233,        14,      7182,         0,      0.07,      0.05,      0.02,      0.00
       234,       146,     74752,         0,      0.25,      0.05,      0.21,      0.00
       235,       294,    150528,         0,      0.46,      0.05,      0.42,      0.00
       236,        13,      6656,         0,      0.07,      0.05,      0.02,      0.00
       237,       156,     80019,         0,      0.27,      0.05,      0.22,      0.00
       238,        24,     12312,         0,      0.08,      0.05,      0.03,      0.00
       239,        41,     21033,         0,      0.11,      0.05,      0.06,      0.00
       240,        21,     10773,         0,      0.08,      0.05,      0.03,      0.00
       241,       121,     62073,         0,      0.22,      0.05,      0.17,      0.00
       242,        17,      8721,         0,      0.07,      0.05,      0.02,      0.00
       243,        42,     21546,         0,      0.11,      0.05,      0.06,      0.00
       244,        41,     21033,         0,      0.11,      0.05,      0.06,      0.00
       245,        24,     12308,         0,      0.08,      0.05,      0.03,      0.00
       246,        68,     34816,         0,      0.15,      0.05,      0.10,      0.00
       247,       678,    347136,         0,      1.01,      0.05,      0.96,      0.00
       248,      1093,    560707,         0,      1.61,      0.05,      1.56,      0.00
       249,        21,     10773,         0,      0.08,      0.05,      0.03,      0.00
       250,        35,     17954,         0,      0.10,      0.05,      0.05,      0.00
       251,        17,      8721,         0,      0.07,      0.05,      0.02,      0.00
       252,        62,     31744,         0,      0.14,      0.05,      0.09,      0.00
       253,        86,     44113,         0,      0.17,      0.05,      0.12,      0.00
       254,        15,      7680,         0,      0.07,      0.05,      0.02,      0.00
       255,       658,    336896,         0,      0.98,      0.05,      0.93,      0.00
       256,        35,     17955,         0,      0.10,      0.05,      0.05,      0.00
       257,        15,      7695,         0,      0.07,      0.05,      0.02,      0.00
       258,      3342,   1711104,         0,      4.73,      0.05,      4.68,      0.00
       259,        14,      7182,         0,      0.07,      0.05,      0.02,      0.00
       260,        15,      7695,         0,      0.07,      0.05,      0.02,      0.00
       261,        37,     18979,         0,      0.10,      0.05,      0.05,      0.00
       262,        12,      6156,         0,      0.07,      0.05,      0.02,      0.00
       263,        63,     32256,         0,      0.14,      0.05,      0.09,      0.00
       264,        17,      8721,         0,      0.07,      0.05,      0.02,      0.00
       265,        20,     10240,         0,      0.08,      0.05,      0.03,      0.00
       266,        56,     28672,         0,      0.13,      0.05,      0.08,      0.00
       267,        17,      8704,         0,      0.08,      0.05,      0.02,      0.00
       268,        31,     15903,         0,      0.10,      0.05,      0.04,      0.00
       269,        17,      8721,         0,      0.07,      0.05,      0.02,      0.00
       270,       258,    132354,         0,      0.41,      0.05,      0.37,      0.00
       271,     45601,  23347712,         0,     64.33,      0.05,     64.27,      0.00
       272,       367,    187904,         0,      0.56,      0.05,      0.51,      0.00
       273,        21,     10752,         0,      0.08,      0.05,      0.03,      0.00
       274,        37,     18944,         0,      0.10,      0.05,      0.05,      0.00
       275,        24,     12312,         0,      0.08,      0.05,      0.03,      0.00
       276,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       277,       359,    184160,         0,      0.56,      0.05,      0.51,      0.00
       278,        92,     47192,         0,      0.18,      0.05,      0.13,      0.00
       279,       705,    360960,         0,      1.05,      0.05,      1.00,      0.00
       280,        62,     31806,         0,      0.14,      0.05,      0.09,      0.00
       281,       247,    126464,         0,      0.40,      0.05,      0.35,      0.00
       282,        45,     23085,         0,      0.12,      0.05,      0.06,      0.00
       283,        11,      5643,         0,      0.07,      0.05,      0.02,      0.00
       284,       169,     86528,         0,      0.29,      0.05,      0.24,      0.00
       285,      2822,   1444864,         0,      4.03,      0.05,      3.97,      0.00
       286,       479,    245248,         0,      0.73,      0.05,      0.68,      0.00
       287,        64,     32768,         0,      0.14,      0.05,      0.09,      0.00
       288,        13,      6669,         0,      0.07,      0.05,      0.02,      0.00
       289,        11,      5643,         0,      0.06,      0.05,      0.02,      0.00
       290,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       291,        22,     11286,         0,      0.08,      0.05,      0.03,      0.00
       292,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       293,        46,     23598,         0,      0.11,      0.05,      0.07,      0.00
       294,        11,      5643,         0,      0.06,      0.05,      0.02,      0.00
       295,        46,     23598,         0,      0.11,      0.05,      0.06,      0.00
       296,        14,      7182,         0,      0.07,      0.05,      0.02,      0.00
       297,        38,     19494,         0,      0.10,      0.05,      0.05,      0.00
       298,        67,     34371,         0,      0.14,      0.05,      0.09,      0.00
       299,        58,     29754,         0,      0.13,      0.05,      0.08,      0.00
       300,        13,      6656,         0,      0.07,      0.05,      0.02,      0.00
       301,        56,     28672,         0,      0.13,      0.05,      0.08,      0.00
       302,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
