queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       190,        11,       540,         0,      0.06,      0.05,      0.02,      0.00
       191,        16,       886,         0,      0.07,      0.05,      0.02,      0.00
       192,        16,       862,         0,      0.07,      0.05,      0.02,      0.00
       193,        15,       843,         0,      0.07,      0.05,      0.02,      0.00
       194,        18,      2337,         0,      0.07,      0.05,      0.03,      0.00
       195,        19,      2187,         0,      0.08,      0.05,      0.03,      0.00
       196,        16,       909,         0,      0.07,      0.05,      0.02,      0.00
       197,        10,      1387,         0,      0.06,      0.04,      0.01,      0.00
       198,        11,      1521,         0,      0.06,      0.05,      0.02,      0.00
       199,        10,      3899,         0,      0.06,      0.05,      0.01,      0.00
       200,        11,       272,         0,      0.06,      0.05,      0.02,      0.00
       201,        10,      1405,         0,      0.06,      0.05,      0.01,      0.00
       202,        14,       741,         0,      0.07,      0.05,      0.02,      0.00
       203,        11,       599,         0,      0.06,      0.05,      0.02,      0.00
       204,        11,       326,         0,      0.06,      0.05,      0.02,      0.00
       205,        17,      1275,         0,      0.07,      0.05,      0.03,      0.00
       206,        14,       999,         0,      0.07,      0.05,      0.02,      0.00
       207,        14,       795,         0,      0.07,      0.05,      0.02,      0.00
       208,        11,       479,         0,      0.06,      0.05,      0.02,      0.00
       209,        15,      2201,         0,      0.07,      0.04,      0.02,      0.00
       210,        13,       273,         0,      0.07,      0.05,      0.02,      0.00
       211,        11,       570,         0,      0.06,      0.05,      0.02,      0.00
       212,        11,       732,         0,      0.06,      0.05,      0.02,      0.00
       213,        14,       801,         0,      0.07,      0.05,      0.02,      0.00
       214,        14,       766,         0,      0.07,      0.05,      0.02,      0.00
       215,        24,       923,         0,      0.08,      0.05,      0.03,      0.00
       216,        15,      1324,         0,      0.07,      0.05,      0.02,      0.00
       217,        12,       691,         0,      0.07,      0.05,      0.02,      0.00
       218,        10,       823,         0,      0.06,      0.04,      0.01,      0.00
       219,        30,       120,         0,      0.09,      0.05,      0.04,      0.00
