queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
        53,   1822993,        41,       145,   1823179,     43136,      1.60,      0.60,      1.01
        54,   1823016,         0,       163,   1823179,     46656,      1.76,      0.62,      1.14
        55,   1823079,        46,        54,   1823179,     16256,      0.99,      0.61,      0.38
        56,   1823076,        36,        67,   1823179,     20032,      1.10,      0.57,      0.52
        57,   1823119,        45,        15,   1823179,      4288,      0.72,      0.58,      0.13
        58,   1823108,        29,        42,   1823179,     12672,      1.02,      0.66,      0.35
        59,   1823069,        29,        81,   1823179,     24192,      1.19,      0.61,      0.57
        60,   1823129,        50,         0,   1823179,         0,      0.60,      0.60,      0.00
        61,   1822011,         0,      1168,   1823179,    336192,      8.00,      0.55,      7.45
        62,   1823087,        47,        45,   1823179,     13184,      0.99,      0.62,      0.37
        63,   1822992,         0,       187,   1823179,     53568,      1.97,      0.61,      1.36
        64,   1823117,        43,        19,   1823179,      5376,      0.78,      0.62,      0.16
        65,   1823114,         9,        56,   1823179,     16384,      1.01,      0.61,      0.40
        66,   1823068,        23,        88,   1823179,     26048,      1.18,      0.60,      0.58
        67,   1819422,         0,      3757,   1823179,   1085888,     24.18,      0.62,     23.55
        68,   1816316,         0,      6863,   1823179,   1981440,     42.68,      0.63,     42.03
        69,   1823036,         0,       143,   1823179,     41280,      1.64,      0.61,      1.03
        70,   1823066,        25,        88,   1823179,     26112,      1.27,      0.61,      0.67
        71,   1823017,         0,       162,   1823179,     46656,      1.68,      0.62,      1.05
        72,   1822936,        28,       215,   1823179,     64576,      2.10,      0.60,      1.50
        73,   1823122,        29,        28,   1823179,      8384,      0.84,      0.59,      0.25
        74,   1821090,         0,      2089,   1823179,    600832,     13.99,      0.58,     13.41
        75,   1823026,         0,       153,   1823179,     43968,      1.74,      0.62,      1.12
        76,   1822930,         0,       249,   1823179,     71680,      2.42,      0.63,      1.78
        77,   1822079,         2,      1098,   1823179,    317056,      7.39,      0.63,      6.76
        78,   1823108,        22,        49,   1823179,     14400,      1.03,      0.62,      0.41
        79,   1822929,         0,       250,   1823179,     72128,      2.26,      0.60,      1.65
        80,   1818139,         0,      5040,   1823179,   1450560,     32.21,      0.58,     31.61
        81,   1821598,         1,      1580,   1823179,    458624,     10.46,      0.61,      9.84
        82,   1823003,        18,       158,   1823179,     46400,      1.70,      0.58,      1.11
        83,   1822964,        29,       186,   1823179,     54848,      1.89,      0.59,      1.29
        84,   1823121,        45,        13,   1823179,      3776,      0.69,      0.58,      0.11
        85,   1823123,        48,         8,   1823179,      2304,      0.66,      0.59,      0.07
        86,   1823121,        42,        16,   1823179,      4736,      0.74,      0.60,      0.14
        87,   1820930,         0,      2249,   1823179,    644608,     15.03,      0.59,     14.43
        88,   1823113,        24,        42,   1823179,     12672,      0.93,      0.62,      0.30
        89,   1823119,        48,        12,   1823179,      3712,      0.67,      0.58,      0.10
        90,   1821965,         0,      1214,   1823179,    350784,      8.40,      0.61,      7.78
        91,   1822831,         0,       348,   1823179,    100352,      2.84,      0.58,      2.26
        92,   1823126,        42,        11,   1823179,      3392,      0.73,      0.63,      0.09
        93,   1823127,        41,        11,   1823179,      3200,      0.68,      0.58,      0.10
        94,   1823126,        43,        10,   1823179,      2816,      0.69,      0.58,      0.10
        95,   1464335,        50,         0,   1823179,         0,      0.63,      0.63,      0.00
        96,   1810816,         0,     12363,   1823179,   3559808,     75.04,      0.56,     74.44
        97,   1823043,         0,       136,   1823179,     38720,      1.62,      0.56,      1.06
        98,   1822943,         0,       236,   1823179,     68352,      2.25,      0.61,      1.64
        99,   1823118,        42,        19,   1823179,      5376,      0.77,      0.61,      0.16
       100,   1823051,        42,        86,   1823179,     25344,      1.26,      0.60,      0.66
       101,   1823128,        48,         3,   1823179,       832,      0.62,      0.57,      0.04
       102,   1823062,         0,       117,   1823179,     32960,      1.44,      0.60,      0.84
       103,   1823077,        37,        65,   1823179,     18944,      1.09,      0.62,      0.47
       104,   1823116,        13,        50,   1823179,     14976,      0.96,      0.60,      0.36
       105,   1823123,        49,         7,   1823179,      1856,      0.60,      0.52,      0.07
       106,   1813439,         1,      9739,   1823179,   2807744,     60.15,      0.62,     59.50
       107,   1823125,        47,         7,   1823179,      2112,      0.68,      0.60,      0.08
       108,   1823091,        39,        49,   1823179,     14656,      0.95,      0.59,      0.35
       109,   1820153,         0,      3026,   1823179,    871936,     19.81,      0.58,     19.22
       110,   1823086,         0,        93,   1823179,     27200,      1.30,      0.61,      0.70
       111,   1822776,        49,       354,   1823179,    104896,      2.85,      0.58,      2.27
       112,   1822952,         0,       227,   1823179,     65344,      2.12,      0.59,      1.53
       113,   1822908,         0,       271,   1823179,     77760,      2.39,      0.58,      1.81
       114,   1823038,        25,       116,   1823179,     34112,      1.39,      0.58,      0.81
       115,   1822366,         0,       813,   1823179,    236352,      5.94,      0.62,      5.32
       116,   1823104,        45,        30,   1823179,      8640,      0.92,      0.67,      0.25
       117,   1822393,         0,       786,   1823179,    226560,      5.83,      0.57,      5.25
       118,   1822531,         0,       648,   1823179,    186880,      4.85,      0.61,      4.23
       119,   1813560,         0,      9619,   1823179,   2769792,     58.64,      0.61,     58.01
       120,   1823128,        44,         7,   1823179,      2176,      0.63,      0.55,      0.07
       121,   1823120,         0,        59,   1823179,     16960,      1.04,      0.58,      0.45
       122,   1822883,         0,       296,   1823179,     85504,      2.63,      0.61,      2.02
       123,   1823067,         0,       112,   1823179,     32000,      1.36,      0.60,      0.75
       124,   1743355,         7,     79817,   1823179,  22999744,    447.29,      0.55,    446.50
       125,   1822894,         0,       285,   1823179,     81536,      2.53,      0.62,      1.91
       126,   1822906,        46,       227,   1823179,     67584,      2.22,      0.65,      1.57
       127,   1823129,        50,         0,   1823179,         0,      0.61,      0.61,      0.00
       128,   1821206,         0,      1973,   1823179,    568704,     13.07,      0.60,     12.46
       129,   1823128,        36,        15,   1823179,      4224,      0.75,      0.61,      0.13
       130,   1823092,         8,        79,   1823179,     23680,      1.19,      0.61,      0.57
       131,   1823119,        45,        15,   1823179,      4480,      0.71,      0.60,      0.11
       132,   1823108,         0,        71,   1823179,     20480,      1.16,      0.61,      0.54
       133,   1822896,        10,       273,   1823179,     81024,      2.50,      0.60,      1.89
       134,   1821897,         0,      1282,   1823179,    369664,      8.71,      0.60,      8.11
       135,   1823129,        50,         0,   1823179,         0,      0.57,      0.57,      0.00
       136,   1823126,        49,         4,   1823179,      1216,      0.56,      0.53,      0.03
       137,   1823124,         0,        55,   1823179,     15808,      0.98,      0.62,      0.36
       138,   1822999,        49,       131,   1823179,     38656,      1.51,      0.63,      0.88
       139,   1823033,        46,       100,   1823179,     29760,      1.36,      0.60,      0.76
       140,   1821468,         0,      1711,   1823179,    491136,     11.74,      0.62,     11.11
       141,   1822205,         0,       974,   1823179,    280768,      6.73,      0.64,      6.09
       142,   1823106,         7,        66,   1823179,     19584,      1.06,      0.58,      0.48
       143,   1818757,         0,      4422,   1823179,   1275328,     28.36,      0.62,     27.73
       144,   1823073,        14,        92,   1823179,     27648,      1.32,      0.61,      0.71
       145,   1823062,         0,       117,   1823179,     33664,      1.41,      0.61,      0.80
       146,   1820462,         0,      2717,   1823179,    782912,     17.53,      0.64,     16.89
       147,   1821939,         0,      1240,   1823179,    358272,      8.46,      0.62,      7.84
       148,   1823129,        50,         0,   1823179,         0,      0.59,      0.59,      0.00
       149,   1823046,         0,       133,   1823179,     37568,      1.53,      0.59,      0.93
       150,   1822094,         0,      1085,   1823179,    312128,      7.58,      0.64,      6.94
       151,   1823077,        19,        83,   1823179,     24512,      1.24,      0.60,      0.64
       152,   1820243,         0,      2936,   1823179,    846080,     19.27,      0.59,     18.68
       153,   1822973,        37,       169,   1823179,     50368,      1.82,      0.61,      1.21
       154,   1823055,        34,        90,   1823179,     26176,      1.25,      0.60,      0.64
       155,   1821555,         0,      1624,   1823179,    466304,     10.79,      0.59,     10.19
       156,   1823111,        42,        26,   1823179,      7488,      0.81,      0.60,      0.21
       157,   1823098,        42,        39,   1823179,     11456,      0.93,      0.59,      0.33
       158,   1823126,        31,        22,   1823179,      6400,      0.81,      0.60,      0.21
       159,   1695695,        50,         0,   1823179,         0,      0.54,      0.53,      0.00
       160,   1823013,         0,       166,   1823179,     48256,      1.76,      0.60,      1.16
       161,   1823128,         2,        49,   1823179,     14208,      0.92,      0.60,      0.32
       162,   1823047,         9,       123,   1823179,     36608,      1.48,      0.60,      0.87
       163,   1823079,        48,        52,   1823179,     15040,      0.99,      0.61,      0.38
       164,   1823126,         0,        53,   1823179,     15168,      1.03,      0.61,      0.42
       165,   1822022,         0,      1157,   1823179,    333632,      8.10,      0.60,      7.49
       166,   1747973,         0,     75206,   1823179,  21663680,    422.90,      0.54,    422.13
       167,   1822760,         0,       419,   1823179,    120320,      3.54,      0.60,      2.94
       168,   1822323,         0,       856,   1823179,    245312,      6.17,      0.53,      5.64
       169,   1823081,        22,        76,   1823179,     22528,      1.25,      0.63,      0.61
       170,   1823127,        44,         8,   1823179,      2368,      0.69,      0.60,      0.09
       171,   1823086,         0,        93,   1823179,     26944,      1.27,      0.60,      0.68
       172,   1823103,        44,        32,   1823179,      9600,      0.83,      0.61,      0.23
       173,   1821496,         0,      1683,   1823179,    484032,     11.52,      0.58,     10.93
       174,   1823019,         0,       160,   1823179,     46272,      1.79,      0.66,      1.13
       175,   1819712,         0,      3467,   1823179,    998848,     22.45,      0.58,     21.86
       176,   1822803,         0,       376,   1823179,    107712,      3.10,      0.57,      2.53
       177,   1822080,         0,      1099,   1823179,    316800,      7.81,      0.61,      7.20
       178,   1823109,         0,        70,   1823179,     20096,      1.16,      0.60,      0.57
       179,   1823127,        44,         8,   1823179,      2432,      0.61,      0.55,      0.06
       180,   1733233,        22,     89924,   1823179,  25882432,    501.60,      0.55,    500.79
       181,   1820232,         0,      2947,   1823179,    850432,     19.11,      0.61,     18.48
       182,   1822304,         0,       875,   1823179,    251712,      6.19,      0.59,      5.60
       183,   1823083,        44,        52,   1823179,     15360,      0.98,      0.60,      0.38
       184,   1823124,        44,        11,   1823179,      3072,      0.70,      0.61,      0.09
       185,   1823099,         0,        80,   1823179,     23040,      1.24,      0.59,      0.65
       186,   1822884,         5,       290,   1823179,     85888,      2.57,      0.62,      1.95
       187,   1823121,        43,        15,   1823179,      4288,      0.73,      0.58,      0.15
       188,   1823128,        46,         5,   1823179,      1536,      0.58,      0.54,      0.04
       189,   1821955,         0,      1224,   1823179,    353344,      8.32,      0.59,      7.73
       190,   1823031,        40,       108,   1823179,     32128,      1.46,      0.60,      0.86
       191,   1818003,         0,      5176,   1823179,   1491904,     33.22,      0.61,     32.59
       192,   1786207,         5,     36967,   1823179,  10655552,    212.36,      0.56,    211.68
       193,   1804623,         0,     18556,   1823179,   5330880,    110.52,      0.56,    109.92
       194,   1822089,         0,      1090,   1823179,    313536,      7.58,      0.62,      6.96
       195,   1819182,         0,      3997,   1823179,   1151040,     25.49,      0.60,     24.88
       196,   1822656,         1,       522,   1823179,    150592,      4.01,      0.64,      3.36
       197,   1823042,        23,       114,   1823179,     33984,      1.47,      0.64,      0.83
       198,   1821558,         0,      1621,   1823179,    467968,     10.91,      0.60,     10.30
       199,   1822262,         0,       917,   1823179,    263104,      6.68,      0.58,      6.10
       200,   1823126,        35,        18,   1823179,      5440,      0.78,      0.61,      0.18
       201,   1822993,        15,       171,   1823179,     50496,      1.79,      0.57,      1.21
       202,   1769545,        50,         0,   1823179,         0,      0.58,      0.58,      0.00
       203,   1816812,         0,      6367,   1823179,   1832000,     39.74,      0.55,     39.18
       204,   1823127,        43,         9,   1823179,      2752,      0.67,      0.59,      0.08
       205,   1816081,         0,      7098,   1823179,   2045632,     44.23,      0.58,     43.63
       206,   1822674,        43,       462,   1823179,    136512,      3.69,      0.59,      3.10
       207,   1823014,         0,       165,   1823179,     48064,      1.77,      0.60,      1.16
       208,   1823087,        28,        64,   1823179,     18944,      1.13,      0.65,      0.48
       209,   1813852,         0,      9327,   1823179,   2690176,     57.53,      0.62,     56.90
       210,   1823129,        50,         0,   1823179,         0,      0.60,      0.60,      0.00
       211,   1823101,        16,        62,   1823179,     18432,      1.05,      0.59,      0.46
       212,   1823106,        37,        36,   1823179,     10752,      0.89,      0.59,      0.31
       213,   1823120,        48,        11,   1823179,      3136,      0.68,      0.58,      0.10
       214,   1823125,         8,        46,   1823179,     13440,      0.93,      0.60,      0.33
       215,   1822974,         0,       205,   1823179,     58432,      1.94,      0.56,      1.38
       216,   1823128,        48,         3,   1823179,       896,      0.62,      0.57,      0.05
       217,   1788627,         0,     34552,   1823179,   9958080,    198.36,      0.58,    197.68
       218,   1823091,         0,        88,   1823179,     25536,      1.17,      0.56,      0.61
       219,   1822671,         0,       508,   1823179,    145920,      3.81,      0.59,      3.22
       220,   1823018,        42,       119,   1823179,     35136,      1.48,      0.61,      0.86
       221,   1823118,        17,        44,   1823179,     13120,      0.92,      0.58,      0.34
       222,   1823104,        49,        26,   1823179,      7616,      0.81,      0.58,      0.22
       223,   1823127,        36,        16,   1823179,      4928,      0.71,      0.58,      0.13
       224,   1823129,        50,         0,   1823179,         0,      0.58,      0.58,      0.00
       225,   1823092,        42,        45,   1823179,     13568,      0.91,      0.59,      0.32
       226,   1823106,        27,        46,   1823179,     13760,      0.94,      0.60,      0.34
       227,   1823124,        41,        14,   1823179,      4224,      0.71,      0.58,      0.13
       228,   1823125,        36,        18,   1823179,      5440,      0.78,      0.61,      0.16
       229,   1779595,         1,     43583,   1823179,  12553408,    246.61,      0.55,    245.93
       230,   1823126,        45,         8,   1823179,      2368,      0.61,      0.54,      0.06
       231,   1822846,         0,       333,   1823179,     95808,      2.88,      0.57,      2.31
       232,   1823031,        12,       136,   1823179,     40448,      1.64,      0.66,      0.98
       233,   1822902,        40,       237,   1823179,     70912,      2.19,      0.60,      1.59
       234,   1820669,         0,      2510,   1823179,    723712,     16.51,      0.58,     15.92
       235,   1822405,         0,       774,   1823179,    224384,      5.78,      0.61,      5.17
       236,   1637229,        50,         0,   1823179,         0,      0.55,      0.54,      0.00
       237,   1821871,         0,      1308,   1823179,    373440,      9.19,      0.60,      8.59
       238,   1821248,         0,      1931,   1823179,    557568,     12.92,      0.64,     12.27
       239,   1821131,         0,      2048,   1823179,    589056,     13.88,      0.60,     13.28
       240,   1823095,        40,        44,   1823179,     13056,      0.91,      0.61,      0.30
       241,   1823079,        40,        60,   1823179,     18112,      1.07,      0.60,      0.47
       242,   1823125,        38,        16,   1823179,      4544,      0.76,      0.62,      0.14
       243,   1822960,         0,       219,   1823179,     63552,      2.14,      0.61,      1.53
       244,   1822793,        48,       338,   1823179,     99648,      2.89,      0.61,      2.27
       245,   1823110,        24,        45,   1823179,     13184,      0.98,      0.61,      0.37
       246,   1823127,        49,         3,   1823179,       896,      0.63,      0.60,      0.03
       247,   1823109,        38,        32,   1823179,      9472,      0.84,      0.59,      0.25
       248,   1820175,         0,      3004,   1823179,    862784,     19.67,      0.60,     19.06
       249,   1823124,        41,        14,   1823179,      4160,      0.74,      0.60,      0.14
       250,   1823123,        44,        12,   1823179,      3392,      0.67,      0.57,      0.10
       251,   1823087,        44,        48,   1823179,     14592,      0.98,      0.59,      0.39
       252,   1823049,         0,       130,   1823179,     37056,      1.51,      0.61,      0.89
       253,   1801702,         0,     21477,   1823179,   6176896,    128.01,      0.54,    127.41
       254,   1821526,        30,      1623,   1823179,    469248,     11.11,      0.61,     10.49
       255,   1822794,         0,       385,   1823179,    110528,      3.09,      0.59,      2.50
       256,   1823077,        29,        73,   1823179,     21568,      1.16,      0.61,      0.55
       257,   1821615,         1,      1563,   1823179,    453696,     10.58,      0.62,      9.95
       258,   1823124,        47,         8,   1823179,      2240,      0.65,      0.58,      0.07
       259,   1822845,         0,       334,   1823179,     96128,      2.92,      0.58,      2.34
       260,   1822616,         0,       563,   1823179,    161280,      4.34,      0.60,      3.74
       261,   1823064,        47,        68,   1823179,     20032,      1.13,      0.60,      0.52
       262,   1821887,         0,      1292,   1823179,    371904,      8.95,      0.59,      8.36
       263,   1823114,        17,        48,   1823179,     14208,      0.94,      0.59,      0.35
       264,   1823129,        50,         0,   1823179,         0,      0.58,      0.58,      0.00
       265,   1823046,         4,       129,   1823179,     38272,      1.55,      0.57,      0.98
       266,   1822451,         0,       728,   1823179,    211520,      5.49,      0.63,      4.85
       267,   1823084,        26,        69,   1823179,     20160,      1.11,      0.61,      0.50
       268,   1822964,         0,       215,   1823179,     62208,      2.06,      0.60,      1.46
       269,   1823065,        34,        80,   1823179,     23680,      1.23,      0.60,      0.63
       270,   1822303,        28,       848,   1823179,    251904,      6.08,      0.57,      5.50
       271,   1811321,        49,     11809,   1823179,   3407488,     72.73,      0.58,     72.12
       272,   1823116,        46,        17,   1823179,      5120,      0.73,      0.58,      0.15
       273,   1823102,        35,        42,   1823179,     12352,      0.95,      0.61,      0.34
       274,   1823117,        49,        13,   1823179,      3904,      0.65,      0.57,      0.08
       275,   1823126,        49,         4,   1823179,      1216,      0.59,      0.54,      0.05
       276,   1823109,        14,        56,   1823179,     16448,      1.01,      0.61,      0.39
       277,   1822190,         0,       989,   1823179,    286016,      7.03,      0.61,      6.41
       278,   1823081,        30,        68,   1823179,     20544,      1.08,      0.59,      0.49
       279,   1823129,        50,         0,   1823179,         0,      0.59,      0.59,      0.00
       280,   1823127,        48,         4,   1823179,      1152,      0.61,      0.56,      0.04
       281,   1822740,         0,       439,   1823179,    127040,      3.48,      0.61,      2.87
       282,   1823126,        46,         7,   1823179,      2048,      0.68,      0.60,      0.08
       283,   1822767,         0,       412,   1823179,    119296,      3.35,      0.59,      2.76
       284,   1823024,         0,       155,   1823179,     45824,      1.65,      0.58,      1.06
       285,   1820027,         2,      3150,   1823179,    907072,     20.40,      0.60,     19.79
       286,   1823115,        46,        18,   1823179,      4992,      0.77,      0.61,      0.16
       287,   1823129,        50,         0,   1823179,         0,      0.59,      0.59,      0.00
       288,   1823125,        48,         6,   1823179,      1728,      0.62,      0.55,      0.07
       289,   1821837,         0,      1342,   1823179,    385600,      9.06,      0.58,      8.48
       290,   1823108,         0,        71,   1823179,     20672,      1.20,      0.64,      0.56
       291,   1823125,        49,         5,   1823179,      1472,      0.61,      0.55,      0.06
       292,   1823106,        46,        27,   1823179,      7808,      0.83,      0.58,      0.24
       293,   1823129,        50,         0,   1823179,         0,      0.52,      0.52,      0.00
       294,   1823120,        33,        26,   1823179,      7616,      0.79,      0.58,      0.21
       295,   1823105,         2,        72,   1823179,     20864,      1.19,      0.59,      0.59
       296,   1823125,        48,         6,   1823179,      1856,      0.64,      0.57,      0.06
       297,   1822281,         0,       898,   1823179,    257600,      6.35,      0.59,      5.76
       298,   1822960,         0,       219,   1823179,     63680,      2.12,      0.60,      1.52
       299,   1820973,         0,      2206,   1823179,    635648,     14.65,      0.59,     14.05
       300,   1822095,         0,      1084,   1823179,    312000,      7.59,      0.61,      6.98
       301,   1823125,        42,        12,   1823179,      3328,      0.68,      0.58,      0.10
       302,   1823126,        36,        17,   1823179,      5056,      0.76,      0.59,      0.16
       303,   1820833,         0,      2346,   1823179,    675264,     15.37,      0.60,     14.76
       304,   1821465,         0,      1714,   1823179,    494400,     11.47,      0.64,     10.82
       305,   1823078,        25,        76,   1823179,     22848,      1.18,      0.58,      0.59
       306,   1823121,        13,        45,   1823179,     13376,      0.97,      0.62,      0.35
       307,   1823125,        38,        16,   1823179,      4736,      0.75,      0.60,      0.14
       308,   1823124,        46,         9,   1823179,      2496,      0.68,      0.58,      0.10
       309,   1823030,        49,       100,   1823179,     29760,      1.33,      0.61,      0.72
       310,   1823078,        15,        86,   1823179,     25856,      1.29,      0.63,      0.66
       311,   1822321,         0,       858,   1823179,    246912,      6.22,      0.59,      5.62
       312,   1823107,        35,        37,   1823179,     11264,      0.88,      0.59,      0.29
       313,   1823112,        49,        18,   1823179,      5120,      0.76,      0.60,      0.16
       314,   1823101,        23,        55,   1823179,     16448,      1.05,      0.66,      0.40
       315,   1823079,        32,        68,   1823179,     19840,      1.17,      0.60,      0.57
       316,   1822885,         0,       294,   1823179,     83584,      2.51,      0.57,      1.94
       317,   1823069,        15,        95,   1823179,     27968,      1.26,      0.59,      0.68
       318,   1822885,         0,       294,   1823179,     84736,      2.69,      0.59,      2.09
       319,   1823122,        41,        16,   1823179,      4928,      0.74,      0.60,      0.15
       320,   1823128,        47,         4,   1823179,      1280,      0.58,      0.52,      0.05
       321,   1822976,        33,       170,   1823179,     50176,      1.80,      0.58,      1.22
       322,   1823127,        14,        38,   1823179,     11584,      0.88,      0.59,      0.29
       323,   1804957,         0,     18222,   1823179,   5243776,    108.65,      0.53,    108.07
       324,   1823071,         0,       108,   1823179,     31040,      1.45,      0.62,      0.82
       325,   1823129,        50,         0,   1823179,         0,      0.58,      0.57,      0.00
       326,   1823100,        16,        63,   1823179,     18624,      1.05,      0.58,      0.47
       327,   1819670,         6,      3503,   1823179,   1013312,     22.21,      0.59,     21.61
       328,   1823127,        11,        41,   1823179,     11776,      0.90,      0.60,      0.29
       329,   1822010,         0,      1169,   1823179,    334848,      8.00,      0.60,      7.40
       330,   1822966,         0,       213,   1823179,     60736,      2.08,      0.60,      1.48
       331,   1823111,         0,        68,   1823179,     19264,      1.14,      0.61,      0.53
       332,   1823103,        48,        28,   1823179,      8320,      0.83,      0.60,      0.22
       333,   1822921,         0,       258,   1823179,     73920,      2.37,      0.61,      1.76
       334,   1813385,        21,      9773,   1823179,   2816192,     60.54,      0.60,     59.91
       335,   1823080,        17,        82,   1823179,     24512,      1.21,      0.60,      0.61
       336,   1823038,        49,        92,   1823179,     27456,      1.28,      0.60,      0.67
       337,   1823115,        41,        23,   1823179,      6720,      0.80,      0.59,      0.20
       338,   1823124,        48,         7,   1823179,      1984,      0.63,      0.56,      0.06
       339,   1823100,         0,        79,   1823179,     22464,      1.16,      0.59,      0.57
       340,   1823121,        48,        10,   1823179,      3008,      0.67,      0.59,      0.08
       341,   1823112,        44,        23,   1823179,      7040,      0.81,      0.58,      0.23
       342,   1823111,        44,        24,   1823179,      7104,      0.78,      0.57,      0.21
       343,   1823119,        48,        12,   1823179,      3712,      0.66,      0.58,      0.08
       344,   1823000,         0,       179,   1823179,     51328,      1.94,      0.61,      1.33
       345,   1823100,        12,        67,   1823179,     19712,      1.09,      0.61,      0.48
       346,   1799551,         0,     23628,   1823179,   6800320,    139.31,      0.56,    138.68
       347,   1823119,        28,        32,   1823179,      9472,      0.85,      0.59,      0.25
       348,   1823102,        48,        29,   1823179,      8640,      0.85,      0.61,      0.24
       349,   1823128,        45,         6,   1823179,      1856,      0.58,      0.52,      0.06
       350,   1823128,        44,         7,   1823179,      2048,      0.60,      0.54,      0.06
       351,   1822627,         0,       552,   1823179,    159488,      4.25,      0.61,      3.63
       352,   1823108,        49,        22,   1823179,      6592,      0.79,      0.61,      0.18
       353,   1823128,        11,        40,   1823179,     11840,      0.93,      0.60,      0.33
       354,   1823127,        49,         3,   1823179,       832,      0.57,      0.55,      0.02
       355,   1821803,         0,      1376,   1823179,    398208,      9.48,      0.61,      8.86
       356,   1823093,        46,        40,   1823179,     11840,      0.92,      0.60,      0.32
       357,   1823120,        45,        14,   1823179,      3968,      0.68,      0.58,      0.10
       358,   1821892,         0,      1287,   1823179,    371648,      8.95,      0.61,      8.34
       359,   1822324,        19,       836,   1823179,    246400,      6.03,      0.59,      5.43
       360,   1823075,         0,       104,   1823179,     30080,      1.37,      0.63,      0.74
       361,   1823129,        50,         0,   1823179,         0,      0.55,      0.55,      0.00
       362,   1821243,         0,      1936,   1823179,    555968,     13.16,      0.55,     12.60
       363,   1784464,         0,     38715,   1823179,  11148608,    219.94,      0.57,    219.25
       364,   1823096,         0,        83,   1823179,     24000,      1.25,      0.61,      0.64
       365,   1819176,         1,      4002,   1823179,   1150720,     25.73,      0.59,     25.13
       366,   1823125,         0,        54,   1823179,     15104,      1.04,      0.61,      0.42
       367,   1823077,         0,       102,   1823179,     28928,      1.37,      0.60,      0.77
       368,   1823063,        48,        68,   1823179,     20288,      1.15,      0.62,      0.52
       369,   1823112,         0,        67,   1823179,     19584,      1.10,      0.60,      0.50
       370,   1823068,         0,       111,   1823179,     31744,      1.47,      0.61,      0.86
       371,   1823123,        17,        39,   1823179,     11392,      0.93,      0.61,      0.32
       372,   1785965,         1,     37213,   1823179,  10719872,    211.77,      0.62,    211.04
       373,   1823023,        41,       115,   1823179,     34560,      1.41,      0.59,      0.82
       374,   1823124,        45,        10,   1823179,      2880,      0.69,      0.60,      0.10
       375,   1823129,        50,         0,   1823179,         0,      0.59,      0.59,      0.00
       376,   1822860,         0,       319,   1823179,     92096,      2.72,      0.61,      2.11
       377,   1823123,        46,        10,   1823179,      3200,      0.70,      0.60,      0.10
       378,   1823123,         0,        56,   1823179,     16064,      1.06,      0.63,      0.43
       379,   1823115,        45,        19,   1823179,      5824,      0.79,      0.61,      0.18
       380,   1819534,         0,      3645,   1823179,   1051200,     23.62,      0.61,     23.00
       381,   1823101,        22,        56,   1823179,     16512,      1.00,      0.59,      0.41
       382,   1823008,        29,       142,   1823179,     41984,      1.65,      0.62,      1.03
       383,   1823026,        11,       142,   1823179,     41664,      1.59,      0.58,      1.01
       384,   1823127,        44,         8,   1823179,      2304,      0.63,      0.58,      0.05
       385,   1823100,        34,        45,   1823179,     13184,      0.94,      0.61,      0.33
       386,   1822973,        16,       190,   1823179,     56960,      1.91,      0.59,      1.32
       387,   1822948,         0,       231,   1823179,     66304,      2.18,      0.63,      1.55
       388,   1823065,        35,        79,   1823179,     22848,      1.14,      0.57,      0.57
       389,   1823116,        44,        19,   1823179,      5632,      0.79,      0.61,      0.18
       390,   1823120,        49,        10,   1823179,      2752,      0.68,      0.58,      0.09
       391,   1822694,         0,       485,   1823179,    138752,      3.92,      0.62,      3.30
       392,   1823120,        45,        14,   1823179,      4096,      0.76,      0.62,      0.14
       393,   1823123,        43,        13,   1823179,      3904,      0.70,      0.59,      0.11
       394,   1821781,         2,      1396,   1823179,    401536,      9.43,      0.61,      8.81
       395,   1823127,        28,        24,   1823179,      7104,      0.77,      0.58,      0.19
       396,   1821279,         0,      1900,   1823179,    548480,     12.62,      0.60,     12.02
       397,   1823124,        47,         8,   1823179,      2368,      0.65,      0.56,      0.09
       398,   1823090,        23,        66,   1823179,     19328,      1.02,      0.57,      0.44
       399,   1822969,        35,       175,   1823179,     51520,      1.85,      0.61,      1.24
       400,   1823083,        21,        75,   1823179,     22464,      1.20,      0.62,      0.57
       401,   1823125,        26,        28,   1823179,      8448,      0.84,      0.62,      0.22
       402,   1823113,        13,        53,   1823179,     15872,      1.03,      0.61,      0.41
       403,   1823060,        46,        73,   1823179,     21632,      1.18,      0.58,      0.60
       404,   1807810,         0,     15369,   1823179,   4424768,     92.33,      0.59,     91.70
       405,    490801,        50,         0,   1823179,         0,      0.69,      0.69,      0.00
       406,   1823113,        32,        34,   1823179,     10176,      0.90,      0.62,      0.28
       407,   1823124,        41,        14,   1823179,      4160,      0.69,      0.56,      0.13
       408,   1822888,         0,       291,   1823179,     83328,      2.57,      0.60,      1.97
       409,   1822819,         0,       360,   1823179,    104000,      2.97,      0.59,      2.37
       410,   1823087,         0,        92,   1823179,     26432,      1.32,      0.61,      0.71
       411,   1823067,        49,        63,   1823179,     18560,      1.06,      0.59,      0.46
       412,   1823123,        29,        27,   1823179,      7808,      0.83,      0.60,      0.22
       413,   1822360,         0,       819,   1823179,    235264,      6.14,      0.60,      5.53
       414,   1823124,        28,        27,   1823179,      7936,      0.83,      0.58,      0.24
       415,   1822997,        43,       139,   1823179,     40640,      1.61,      0.61,      1.00
       416,   1823091,         0,        88,   1823179,     25408,      1.27,      0.60,      0.67
       417,   1823113,        36,        30,   1823179,      8960,      0.85,      0.60,      0.25
